customer_id,first_name,last_name,street,city,state,zip,closest_store_id,closest_store_distance,latitude,longitude,closest_station,closest_station_distance,blue_betweenness,blue_closeness_centrality,blue_degree_centrality,blue_harmonic,blue_wasserman,gray_betweenness,gray_closeness_centrality,gray_degree_centrality,gray_harmonic,gray_wasserman,green_betweenness,green_closeness_centrality,green_degree_centrality,green_harmonic,green_wasserman,orange_betweenness,orange_closeness_centrality,orange_degree_centrality,orange_harmonic,orange_wasserman,red_betweenness,red_closeness_centrality,red_degree_centrality,red_harmonic,red_wasserman,yellow_betweenness,yellow_closeness_centrality,yellow_degree_centrality,yellow_harmonic,yellow_wasserman
2001,Nolana,Stapleford,87 Stang Park,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2002,Arny,Lockey,3 6th Plaza,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2003,Alvera,Maxstead,71575 Monica Terrace,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2004,Emeline,Bril,43 Evergreen Way,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2005,Cecilla,Honeyghan,2 Barnett Terrace,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2006,Hammad,Mignot,61649 Bellgrove Street,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2007,Orella,Scuse,6 Weeping Birch Plaza,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2008,Silvano,Birtley,186 South Drive,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2009,Rubie,Thomerson,5313 Maple Wood Street,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2010,Yevette,Bedbury,9 Twin Pines Park,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2011,Cristen,Byham,718 Mallard Trail,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2012,Margie,Locker,2 Bashford Alley,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2013,Tremaine,Lyes,2834 Brentwood Pass,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2014,Vitia,Baly,65723 Cascade Alley,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2015,Gale,Hughes,23 Kennedy Place,Berkeley,CA,94707,1,3,37.8983,-122.2792,El Cerrito Plaza,1.12,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2016,Candace,Hebbard,93 5th Lane,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2017,Keelia,Davinet,27 Alpine Terrace,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2018,Teddy,Snead,1044 Bluejay Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2019,Moishe,Mounter,8 Farwell Road,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2020,Bev,Hankard,838 Shasta Hill,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2021,Brandea,Mackett,9140 Morning Center,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2022,Cooper,Shalloe,81294 Twin Pines Alley,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2023,Hyman,Shailer,926 Mayfield Drive,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2024,Cody,Pedrazzi,91273 Arrowood Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2025,Kip,Wisby,53 Arizona Junction,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2026,Bobbee,Barok,868 Calypso Alley,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2027,Prinz,Pughe,2 Stone Corner Center,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2028,Jacquie,Bruyns,46 American Ash Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2029,Mikey,Brown,79972 Grasskamp Drive,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2030,Maiga,McClurg,80 Gulseth Hill,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2031,Base,Oxenden,34 Little Fleur Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2032,Carlina,Josephov,3 Prentice Court,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2033,Meggi,Giblin,78966 Kinsman Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2034,Ben,Thumann,3551 Service Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2035,Tomaso,Calverley,3295 David Place,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2036,Vladamir,Curton,1403 Mayer Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2037,Lindon,Showering,7 Melody Terrace,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2038,Dannie,McCreath,51249 Brown Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2039,Lyssa,Hargey,4 Blue Bill Park Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2040,Pennie,Dunkerton,57 Derek Road,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2041,Karissa,Gommowe,3647 Shelley Drive,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2042,Geraldine,Mawson,29 Monterey Park,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2043,Amy,Partleton,6192 Lunder Hill,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2044,Sib,Whyard,262 Golf Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2045,Ingunna,Dring,21 Del Sol Center,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2046,Debra,Fareweather,2 Lawn Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2047,Duffy,Fominov,93054 Sherman Pass,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2048,Siusan,Primett,9 Quincy Drive,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2049,Maddie,Formoy,4945 Russell Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2050,Perkin,Pearl,6927 Northridge Terrace,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2051,Anastasia,Mocquer,14677 Orin Place,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2052,Corey,Acarson,312 Menomonie Pass,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2053,Brietta,Cluatt,53856 Lyons Road,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2054,Woodrow,Ledington,2515 Lakeland Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2055,Pen,Jedrzejczyk,5135 Springs Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2056,Paige,Palliser,93187 Upham Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2057,Brana,Coils,4370 Maryland Drive,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2058,Yale,Dudden,8 Lukken Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2059,Ginelle,Harme,837 Nobel Avenue,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2060,Lexy,Beacham,9 Autumn Leaf Road,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2061,Deloria,Jaggli,9797 Vernon Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2062,Clint,Braun,5165 Warbler Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2063,Kessia,Carcas,8449 Kennedy Street,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2064,Ilyse,Hantusch,80149 Main Avenue,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2065,Hirsch,Care,378 Buell Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2066,Tasia,Sambrok,5 Bluejay Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2067,Tracie,Branca,14 Elgar Circle,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2068,Carlin,Whiston,79 Luster Lane,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2069,Heinrick,Lummus,102 Dahle Crossing,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2070,Jess,Dedon,3 Dayton Court,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2071,Ned,Guerrieri,64997 Graedel Plaza,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2072,Lee,Scandroot,66500 Hansons Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2073,Rois,Stean,3379 Talmadge Road,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2074,Fawn,Hambric,28006 Bowman Alley,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2075,Ely,Voss,6 Huxley Terrace,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2076,Cobb,Whistlecraft,32 Scoville Alley,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2077,Arty,Elsmor,3781 Nevada Plaza,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2078,Bird,Liddon,69 Granby Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2079,Alejoa,Slateford,8 Judy Hill,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2080,Billie,Dormer,2 Hollow Ridge Hill,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2081,Lorene,Northfield,112 Fairfield Junction,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2082,Bennett,MacParland,871 Ronald Regan Terrace,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2083,Killy,Wyson,90174 Union Trail,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2084,Grissel,Dell 'Orto,28668 Golf Course Point,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2085,Anatole,Sine,1591 Butternut Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2086,Christoforo,Janku,2 Meadow Vale Way,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
2087,Ynez,Poncet,59 Waubesa Street,Berkeley,CA,94708,1,3,37.9027,-122.262,El Cerrito Plaza,2.02,,,,,,,,,,,,,,,,1095.5,0.08538501833420639,4.0,0.10401869590266227,0.06534158680035514,1131.5,0.08534031413612565,4.0,0.10391273070000231,0.06530737654548584,,,,,
